"Year","SASAP.Region","city","lat","lng","total","speak_only_english","german","yiddish","greek","indic","italian","french_or_french_creole","portuguese_or_portuguese_creole","spanish_or_spanish_creole","polish","russian","south_slavic","arabic","tagalog","chinese","hungarian","japanese","korean","vietnamese","other_and_unspecified_languages","french_incl_patois_cajun","french_creole","other_west_germanic_languages","scandinavian_languages","serbo_croatian","other_slavic_languages","armenian","persian","gujarati","hindi","urdu","other_indic_languages","other_indo_european_languages","mon_khmer_cambodian","hmong","thai","laotian","other_asian_languages","other_pacific_island_languages","navajo","other_native_north_american_languages","hebrew","african_languages","data_file_year"
1990,"Cook Inlet","Fritz Creek",59.7361111,-151.2952778,1426,1090,12,10,0,0,0,0,0,32,0,122,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,"1990"
1990,"Copper River","Gakona",62.3019444,-145.3019444,25,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,"1990"
1990,"Yukon","Galena",64.7333333,-156.9275,833,662,5,0,0,0,0,4,0,5,0,0,0,0,3,7,0,3,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,50,NA,NA,"1990"
1990,"Norton Sound","Gambell",63.7797222,-171.7411111,525,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,460,NA,NA,"1990"
1990,"Southeast","Game Creek",58.0566667,-135.5077778,61,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,"1990"
1990,"Copper River","Glennallen",62.1091667,-145.5463889,451,430,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,2,NA,NA,"1990"
1990,"Norton Sound","Golovin",64.5433333,-163.0291667,127,83,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,22,NA,NA,"1990"
1990,"Kuskokwim","Goodnews Bay",59.1188889,-161.5875,241,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,141,NA,NA,"1990"
1990,"Yukon","Grayling",62.9036111,-160.0647222,208,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,31,NA,NA,"1990"
1990,"Copper River","Gulkana",62.2713889,-145.3822222,103,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,24,NA,NA,"1990"
1990,"Southeast","Gustavus",58.4133333,-135.7369444,258,232,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,3,NA,0,NA,NA,NA,NA,NA,NA,3,0,NA,NA,NA,NA,NA,NA,0,NA,NA,"1990"
1990,"Southeast","Haines",59.228589,-135.444114,1238,1043,9,0,0,0,6,2,2,18,0,0,0,0,0,0,0,0,0,0,6,NA,NA,0,5,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,31,NA,NA,"1990"
1990,"Cook Inlet","Halibut Cove",59.595,-151.225,78,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,"1990"
1990,"Cook Inlet","Happy Valley",59.9472222,-151.7322222,309,248,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,2,NA,NA,"1990"
1990,"Yukon","Harding Lake",64.4212591,-146.8155178,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,"1990"
1990,"Yukon","Healy",63.8569444,-148.9661111,487,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,"1990"
1990,"Yukon","Healy Lake",63.9872308,-144.6998325,47,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,2,NA,NA,"1990"
1990,"Southeast","Hobart Bay",57.4658333,-133.3533333,187,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,"1990"
1990,"Southeast","Hollis",55.5566667,-132.6363889,111,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,"1990"
1990,"Yukon","Holy Cross",62.1994444,-159.7713889,277,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,"1990"
1990,"Cook Inlet","Homer",59.6425,-151.5483333,3660,3236,0,0,0,0,0,0,0,46,0,5,0,0,0,0,0,0,0,0,0,NA,NA,0,9,NA,0,NA,NA,NA,NA,NA,NA,31,0,NA,NA,NA,NA,NA,NA,0,NA,NA,"1990"
1990,"Southeast","Hoonah",58.11,-135.4436111,795,516,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,NA,NA,0,6,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,120,NA,NA,"1990"
1990,"Yukon","Hooper Bay",61.5311111,-166.0966667,845,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,601,NA,NA,"1990"
1990,"Cook Inlet","Hope",60.9202778,-149.6402778,161,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,"1990"
1990,"Cook Inlet","Houston",61.6302778,-149.8180556,697,594,7,0,0,0,0,8,0,8,3,3,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,"1990"
1990,"Yukon","Hughes",66.0488889,-154.2555556,54,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,22,NA,NA,"1990"
1990,"Yukon","Huslia",65.6986111,-156.3997222,207,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,54,NA,NA,"1990"
1990,"Southeast","Hydaburg",55.2080556,-132.8266667,384,334,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,18,NA,NA,"1990"
1990,"Southeast","Hyder",55.9169444,-130.0247222,99,107,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,"1990"
1990,"Bristol Bay","Igiugig",59.3277778,-155.8947222,33,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,7,NA,NA,"1990"
1990,"Bristol Bay","Iliamna",59.7567965,-154.9110837,94,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,3,NA,NA,"1990"
1990,"Chignik","Ivanof Bay",55.9,-159.4833333,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,"1990"
1990,"Cook Inlet","Jakolof Bay",59.4469444,-151.5102778,28,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,"1990"
1990,"Southeast","Juneau",58.3019444,-134.4197222,26751,22552,172,0,0,14,9,104,8,384,12,0,0,0,416,51,0,30,37,16,79,NA,NA,0,79,NA,17,NA,NA,NA,NA,NA,NA,17,0,NA,NA,NA,NA,NA,NA,350,NA,NA,"1990"
1990,"Cook Inlet","Kachemak",NA,NA,365,311,2,0,0,0,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,"1990"
1990,"Southeast","Kake",56.9758333,-133.9472222,700,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,49,NA,NA,"1990"
1990,"Arctic","Kaktovik",70.1319444,-143.6238889,224,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,4,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,92,NA,NA,"1990"
1990,"Cook Inlet","Kalifornsky",60.4183333,-151.29,285,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,"1990"
1990,"Yukon","Kaltag",64.3272222,-158.7219444,240,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,10,NA,NA,"1990"
1990,"Kodiak","Karluk",57.5719444,-154.4555556,71,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,5,NA,NA,"1990"
1990,"Southeast","Kasaan",55.5388889,-132.4008333,54,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,"1990"
1990,"Kuskokwim","Kasigluk",60.8955556,-162.5180556,425,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,343,NA,NA,"1990"
1990,"Cook Inlet","Kasilof",60.3375,-151.2744444,383,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,"1990"
1990,"Cook Inlet","Kenai",60.5544444,-151.2583333,6327,5429,18,0,0,0,0,27,0,74,5,2,0,0,6,0,0,16,0,0,14,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,66,NA,NA,"1990"
1990,"Copper River","Kenny Lake",61.7191667,-144.9483333,423,385,8,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,8,NA,NA,"1990"
1990,"Southeast","Ketchikan",55.3422222,-131.6461111,8263,7038,46,0,0,0,0,30,0,94,0,5,0,0,187,5,0,2,0,8,28,NA,NA,6,5,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,77,NA,NA,"1990"
1990,"Kotzebue","Kiana",66.975,-160.4227778,385,204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,97,NA,NA,"1990"
1990,"Alaska Peninsula and Aleutian Islands","King Cove",55.0616667,-162.3102778,451,255,0,0,0,0,0,8,0,37,0,0,0,0,108,0,0,0,3,0,14,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,5,NA,NA,"1990"
1990,"Bristol Bay","King Salmon",58.6883333,-156.6613889,696,609,4,0,0,0,0,4,0,25,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,9,NA,NA,"1990"
1990,"Kuskokwim","Kipnuk",59.9388889,-164.0413889,470,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,387,NA,NA,"1990"
1990,"Kotzebue","Kivalina",67.7269444,-164.5333333,317,11,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,248,NA,NA,"1990"
1990,"Southeast","Klawock",55.5522222,-133.0958333,722,601,7,0,0,0,0,3,0,5,0,0,0,0,4,0,0,0,0,0,2,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,22,NA,NA,"1990"
1990,"Southeast","Klukwan",59.4038889,-135.8844444,129,104,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,18,NA,NA,"1990"
1990,"Cook Inlet","Knik",61.4577778,-149.7288889,272,241,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,2,NA,NA,"1990"
1990,"Kotzebue","Kobuk",66.9072222,-156.8811111,69,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,45,NA,NA,"1990"
1990,"Kodiak","Kodiak",57.79,-152.4072222,6365,4473,22,0,0,1,2,5,7,237,2,33,15,0,751,8,0,18,15,3,82,NA,NA,11,5,NA,0,NA,NA,NA,NA,NA,NA,3,0,NA,NA,NA,NA,NA,NA,61,NA,NA,"1990"
1990,"Kodiak","Kodiak Station",NA,NA,2025,1685,6,0,0,0,1,5,0,27,0,0,0,0,21,0,0,0,0,5,0,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,"1990"
1990,"Bristol Bay","Kokhanok",59.4419444,-154.7558333,152,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,28,NA,NA,"1990"
1990,"Bristol Bay","Koliganek",59.7286111,-157.2844444,181,77,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,72,NA,NA,"1990"
1990,"Kuskokwim","Kongiganak",59.9532731,-162.8951327,294,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,240,NA,NA,"1990"
1990,"Yukon","Kotlik",63.0341667,-163.5533333,461,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,223,NA,NA,"1990"
1990,"Kotzebue","Kotzebue",66.8983333,-162.5966667,2751,1707,7,0,0,0,3,5,0,28,2,0,0,0,0,0,0,2,12,0,4,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,569,NA,NA,"1990"
1990,"Norton Sound","Koyuk",64.9319444,-161.1569444,231,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,70,NA,NA,"1990"
1990,"Yukon","Koyukuk",64.8802778,-157.7008333,126,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,23,NA,NA,"1990"
1990,"Southeast","Kupreanof",56.8144444,-132.9805556,23,20,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,"1990"
1990,"Kuskokwim","Kwethluk",60.8122222,-161.4358333,558,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,470,NA,NA,"1990"
1990,"Kuskokwim","Kwigillingok",59.8644444,-163.1341667,278,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,215,NA,NA,"1990"
1990,"Southeast","Labouchere Bay",56.2963889,-133.6322222,149,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,"1990"
1990,"Yukon","Lake Minchumina",63.8827778,-152.3122222,32,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,"1990"
1990,"Kodiak","Larsen Bay",57.54,-153.9786111,147,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,8,NA,NA,"1990"
1990,"Cook Inlet","Lazy Mountain",61.6261111,-148.9455556,838,736,0,0,0,0,0,0,0,32,0,7,0,0,0,0,0,0,0,0,0,NA,NA,0,4,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,6,NA,NA,"1990"
1990,"Bristol Bay","Levelock",59.1141667,-156.8588889,105,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,21,NA,NA,"1990"
1990,"Yukon","Lignite",63.9094444,-149.0183333,99,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,"1990"
1990,"Kuskokwim","Lime Village",61.3563889,-155.4355556,42,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,17,NA,NA,"1990"
1990,"Southeast","Long Island",54.9169444,-132.6791667,198,178,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,"1990"
1990,"Kuskokwim","Lower Kalskag",61.5122222,-160.3580556,291,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,97,NA,NA,"1990"
1990,"Southeast","Lutak",59.3411111,-135.5655556,45,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,"1990"
1990,"Yukon","Manley Hot Springs",65.0011111,-150.6338889,96,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,5,NA,NA,"1990"
1990,"Bristol Bay","Manokotak",58.9813889,-159.0583333,385,25,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,297,NA,NA,"1990"
1990,"Yukon","Marshall",61.8777778,-162.0811111,273,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,112,NA,NA,"1990"
1990,"Copper River","McCarthy",61.4333333,-142.9216667,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,"1990"
1990,"Kuskokwim","McGrath",62.9563889,-155.5958333,528,423,12,0,0,0,2,4,0,6,0,2,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,24,NA,NA,"1990"
1990,"Yukon","McKinley Park",NA,NA,171,148,0,0,0,0,0,5,0,2,0,2,0,0,0,0,0,0,0,0,4,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,"1990"
1990,"Cook Inlet","Meadow Lakes",61.6247222,-149.6011111,2374,2088,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,2,0,0,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,8,NA,NA,"1990"
1990,"Kuskokwim","Mekoryuk",60.3880556,-166.185,177,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,143,NA,NA,"1990"
1990,"Copper River","Mendeltna",62.0661111,-146.45,37,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,6,NA,NA,"1990"
1990,"Copper River","Mentasta Lake",62.9211111,-143.7691667,96,54,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,32,NA,NA,"1990"
1990,"Southeast","Metlakatla",55.1291667,-131.5722222,1407,1196,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,5,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,53,NA,NA,"1990"
1990,"Southeast","Meyers Chuck",55.7408333,-132.2563889,37,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,"1990"
1990,"Yukon","Minto",65.150411,-149.349708,218,130,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,41,NA,NA,"1990"
1990,"Yukon","Moose Creek",64.71,-147.1436111,610,519,25,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,13,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,"1990"
1990,"Cook Inlet","Moose Pass",60.4875,-149.3688889,81,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,"1990"
1990,"Southeast","Mosquito Lake",59.5291667,-136.0911111,80,86,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,"1990"
1990,"Yukon","Mountain Village",62.0855556,-163.7294444,674,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,244,NA,NA,"1990"
1990,"Bristol Bay","Naknek",58.7283333,-157.0138889,575,490,2,0,2,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,11,NA,NA,"1990"
1990,"Kuskokwim","Napakiak",60.6966667,-161.9519444,318,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,264,NA,NA,"1990"
1990,"Kuskokwim","Napaskiak",60.7080556,-161.7661111,328,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,245,NA,NA,"1990"
1990,"Southeast","Naukati Bay",55.8736111,-133.1847222,93,82,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,"1990"
